"company_name","shop_info_id","shop_nm","product_cd","product_nm","inbound_day","inv_sort_id","slip_code","month_id","sku_name","qty","stock_qty","inv_type","price"
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0451,美饰瓶小瓶海洋之星,"20190411",5,GSNZD_20190411_14168,20220131,美饰瓶小瓶海洋之星,12,6,"88",27.17
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0557,至尊车卡地中海清风,"20190528",5,GSNZD_20190528_14925,20220131,至尊车卡地中海清风,60,32,"88",6.84
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0553,至尊车卡温馨的家,"20180524",5,GSNZD_20180524_519,20220131,至尊车卡温馨的家,4716,1457,"88",3.89
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0557,至尊车卡地中海清风,"20181205",5,GSNZD_20181205_731,20220131,至尊车卡地中海清风,60,32,"88",6.84
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20190304",5,GSNZD_20190304_432,20220131,风尚瓶中瓶黑色浆果,6,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20190408",5,GSNZD_20190408_1093,20220131,风尚瓶中瓶黑色浆果,12,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20200106",5,GSNZD_20200106_6213,20220131,风尚瓶中瓶黑色浆果,4,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20200327",5,GSNZD_20200327_2836,20220131,风尚瓶中瓶黑色浆果,16,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶中瓶黑色浆果,12,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0045,液体芳香夹粉色沙滩 ,"20180823",5,GSNZD_20180823_329,20220131,液体芳香夹粉色沙滩 ,2112,780,"88",12.06
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0607,单片香氛卡-仲夏之夜,"20180823",5,GSNZD_20180823_329,20220131,单片香氛卡-仲夏之夜,7800,7327,"88",2.71
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0662,风尚瓶小瓶甜蜜花开,"20190325",5,GSNZD_20190325_709,20220131,风尚瓶小瓶甜蜜花开,12,30,"88",25.97
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0662,风尚瓶小瓶甜蜜花开,"20190116",5,GSNZD_20190116_624,20220131,风尚瓶小瓶甜蜜花开,3,30,"88",25.97
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0662,风尚瓶小瓶甜蜜花开,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶小瓶甜蜜花开,4,30,"88",25.97
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0662,风尚瓶小瓶甜蜜花开,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶小瓶甜蜜花开,12,30,"88",25.97
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0650,风尚瓶中瓶甜蜜花开,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶中瓶甜蜜花开,12,168,"88",42.98
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0651,风尚瓶中瓶木兰茉莉,"20190304",5,GSNZD_20190304_432,20220131,风尚瓶中瓶木兰茉莉,8,4,"88",43.01
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0651,风尚瓶中瓶木兰茉莉,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶中瓶木兰茉莉,12,4,"88",43.01
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0642,风尚瓶中瓶黄昏之星,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶中瓶黄昏之星,4,145,"88",42.96
